0.00220727920532227,0,0,0,0
0.0522072792053223,0,0,0,0
0.102207279205322,0,0,0,0
0.152207279205322,0,0,0,0
0.202207279205322,0,0,0,0
0.252207279205322,0,-0.00217936873440796,0,0
0.302207279205322,0,-0.0697036121627082,0,0
0.352207279205322,0,-0.166542580984243,0,0
0.402207279205322,0,-0.242287544692609,0,0
0.452207279205322,0,-0.31733568856576,0,0
0.502207279205322,0,-0.360627622976814,0,0
0.552207279205322,0,-0.403754863196344,0,0
0.602207279205322,0,-0.436744247239971,0,0
0.652207279205322,0,-0.501908732579533,0,0
0.702207279205322,0,-0.577334456886084,0,0
0.752207279205322,0,-0.620403198424204,0,0
0.802207279205322,0,-0.642290321395169,0,0
0.852207279205322,0,-0.696419918512765,0,0
0.902207279205322,0,-0.750527867029241,0,0
0.952207279205322,0,-0.804708568672293,0,0
1.00220727920532,0,-0.880489595725543,0,0
1.05220727920532,0,-0.967035444245888,0,0
1.10220727920532,0,-0.978244616453039,0,0
1.15220727920532,0,-0.999815649221399,0,0
1.20220727920532,0,-1,0,0
1.25220727920532,0,-1,0,0
1.30220727920532,0,-1,0,0
1.35220727920532,0,-1,0,0
1.40220727920532,0,-1,0,0
1.45220727920532,0,-1,0,0
1.50220727920532,0,-1,0,0
1.55220727920532,0,-1,0,0
1.60220727920532,0,-1,0,0
1.65220727920532,0,-1,0,0
1.70220727920532,0,-1,0,0
1.75220727920532,0,-1,0,0
1.80220727920532,0,-1,0,0
1.85220727920532,0,-1,0,0
1.90220727920532,0,-1,0,0
1.95220727920532,0,-0.979215483751287,0,0
2.00220727920532,0,-0.916020896944146,0,0
2.05220727920532,0,-0.882144448950166,0,0
2.10220727920532,0,-0.839319344018269,0,0
2.15220727920532,0,-0.785710886533857,0,0
2.20220727920532,0,-0.72129854603728,0,0
2.25220727920532,0,-0.676864822434615,0,0
2.30220727920532,0,-0.643782011629573,0,0
2.35220727920532,0,-0.611295604391178,0,0
2.40220727920532,0,-0.538125697214081,0,0
2.45220727920532,0,-0.472522140617806,0,0
2.50220727920532,0,-0.397414218202501,0,0
2.55220727920532,0,-0.351940064989757,0,0
2.60220727920532,0,-0.288503164567423,0,0
2.65220727920532,0,-0.193416019445095,0,0
2.70220727920532,0,-0.115964985119229,0,0
2.75220727920532,0,-0.0301613452884548,0,0
2.80220727920532,0,-0.00202316284248513,0,0
2.85220727920532,0,0,0,0
2.90220727920532,0,0,0,0
2.95220727920532,0,0,0,0
3.00220727920532,0,0,0,0
3.05220727920532,0,0,0,0
3.10220727920532,0,0,0,0
3.15220727920532,0,0,0,0
3.20220727920532,0,0,0,0
3.25220727920532,0,0,0,0
3.30220727920532,0,0,0,0
3.35220727920532,0,0,0,0
3.40220727920532,0,0,0,0
3.45220727920532,0,0,0,0
3.50220727920532,0,0,0,0
3.55220727920532,0,0.0395887047758256,0,0
3.60220727920532,0,0.0735896934907276,0,0
3.65220727920532,0,0.153518095182186,0,0
3.70220727920532,0,0.202272418954273,0,0
3.75220727920532,0,0.226698710419056,0,0
3.80220727920532,0,0.276526424906164,0,0
3.85220727920532,0,0.340017259765601,0,0
3.90220727920532,0,0.404966532132097,0,0
3.95220727920532,0,0.423322986053649,0,0
4.00220727920532,0,0.46196045937823,0,0
4.05220727920532,0,0.477519004749608,0,0
4.10220727920532,0,0.49755130809309,0,0
4.15220727920532,0,0.500845670700073,0,0
4.20220727920532,0,0.528266005253014,0,0
4.25220727920532,0,0.542511428931744,0,0
4.30220727920532,0,0.562450533515473,0,0
4.35220727920532,0,0.575046247492583,0,0
4.40220727920532,0,0.603978675249174,0,0
4.45220727920532,0,0.672553179671767,0,0
4.50220727920532,0,0.712337877542963,0,0
4.55220727920532,0,0.717880487442017,0,0
4.60220727920532,0,0.717880487442017,0,0
4.65220727920532,0,0.726820315945752,0,0
4.70220727920532,0,0.75550114529393,0,0
4.75220727920532,0,0.80579659973767,0,0
4.80220727920532,0,0.886585448132528,0,0
4.85220727920532,0,0.955480834673704,0,0
4.90220727920532,0,0.993920768503633,0,0
4.95220727920532,0,1,0,0
5.00220727920532,0,1,0,0
5.05220727920532,0,1,0,0
5.10220727920532,0,1,0,0
5.15220727920532,0,1,0,0
5.20220727920532,0,1,0,0
5.25220727920532,0,1,0,0
5.30220727920532,0,1,0,0
5.35220727920532,0,1,0,0
5.40220727920532,0,1,0,0
5.45220727920532,0,1,0,0
5.50220727920532,0,1,0,0
5.55220727920532,0,1,0,0
5.60220727920532,0,1,0,0
5.65220727920532,0,1,0,0
5.70220727920532,0,1,0,0
5.75220727920532,0,1,0,0
5.80220727920532,0,1,0,0
5.85220727920532,0,1,0,0
5.90220727920532,0,1,0,0
5.95220727920532,0,1,0,0
6.00220727920532,0,1,0,0
6.05220727920532,0,0.744794613284994,0,0
6.10220727920532,0,0.400917304470557,0,0
