ts,x,y,z,w
1612301714.5662692,-0.41401249170303345,-0.7938233613967896,-0.0,-0.0
1612301714.6163871,-0.609330952167511,-1.0,-0.0,-0.0
1612301714.66651,-0.8155397176742554,-0.96745765209198,-0.0,-0.0
1612301714.7165935,-1.0,-0.5876467227935791,-0.0,-0.0
1612301714.7666783,-0.0,-0.0,-0.0,-0.0
1612301714.8167648,-0.0,-0.0,-0.0,-0.0
1612301714.8668334,-0.0,-0.0,-0.0,-0.0
1612301714.9169683,-0.0,-0.0,-0.0,-0.0
1612301714.9670777,-0.0,-0.0,-0.0,-0.0
1612301715.0171742,-0.0,-0.0,-0.0,-0.0
1612301715.0672996,-0.0,-0.0,-0.0,-0.0
1612301715.1173851,-0.0,-0.0,-0.0,-0.0
1612301715.1675127,-0.0,-0.0,-0.0,-0.0
1612301715.2176428,-0.0,-0.0,-0.0,-0.0
1612301715.267791,-0.0,-0.0,-0.0,-0.0
1612301715.317914,-0.0,-0.0,-0.0,-0.0
1612301715.368043,-0.0,-0.0,-0.0,-0.0
1612301715.4181762,-0.0,-0.0,-0.0,-0.0
1612301715.46829,-0.0,-0.0,-0.0,-0.0
1612301715.5184128,-0.0,-0.0,-0.0,-0.0
1612301715.568532,-0.0,-0.0,-0.0,-0.0
1612301715.618673,-0.0,-0.0,-0.0,-0.0
1612301715.6687894,-0.0,-0.0,-0.0,-0.0
1612301715.7188787,-0.0,-0.0,-0.0,-0.0
1612301715.768994,-0.0,-0.0,-0.0,-0.0
1612301715.8191006,-0.0,-0.0,-0.0,-0.0
1612301715.869223,-0.0,-0.0,-0.0,-0.0
1612301715.919353,-0.0,-0.0,-0.0,-0.0
1612301715.9694748,-0.0,-0.0,-0.0,-0.0
1612301716.01956,-0.0,-0.0,-0.0,-0.0
1612301716.0696886,-0.0,-0.0,-0.0,-0.0
1612301716.119822,-0.0,-0.0,-0.0,-0.0
1612301716.1699016,-0.0,-0.0,-0.0,-0.0
1612301716.220029,-0.0,-0.0,-0.0,-0.0
1612301716.2701585,-0.0,-0.0,-0.0,-0.0
1612301716.3202658,-0.0,-0.0,-0.0,-0.0
1612301716.37038,-0.0,-0.0,-0.0,-0.0
1612301716.420504,-0.0,-0.0,-0.0,-0.0
1612301716.470624,-0.0,-0.0,-0.0,-0.0
1612301716.5207028,-0.0,-0.0,-0.0,-0.0
1612301716.5708117,-0.0,-0.0,-0.0,-0.0
1612301716.620919,-0.0,-0.0,-0.0,-0.0
1612301716.6709938,-0.0,-0.0,-0.0,-0.0
1612301716.721107,-0.0,-0.0,-0.0,-0.0
1612301716.771216,-0.0,-0.0,-0.0,-0.0
1612301716.8212974,-0.0,-0.0,-0.0,-0.0
1612301716.8713825,-0.0,-0.0,-0.0,-0.0
1612301716.9215121,-0.0,-0.0,-0.0,-0.0
1612301716.9716327,-0.0,-0.0,-0.0,-0.0
1612301717.0217524,-0.0,-0.0,-0.0,-0.0
1612301717.0719144,-0.0,-0.0,-0.0,-0.0
1612301717.1219954,-0.0,-0.0,-0.0,-0.0
1612301717.172118,-0.0,-0.0,-0.0,-0.0
1612301717.2222445,-0.0,-0.0,-0.0,-0.0
1612301717.272376,-0.0,-0.0,-0.0,-0.0
1612301717.322508,-0.0,-0.0,-0.0,-0.0
1612301717.3726416,-0.0,-0.0,-0.0,-0.0
1612301717.4227684,-0.0,-0.0,-0.0,-0.0
1612301717.4728816,-0.0,-0.0,-0.0,-0.0
1612301717.5229695,-0.0,-0.0,-0.0,-0.0
1612301717.573066,-0.0,-0.0,-0.0,-0.0
1612301717.6231725,-0.0,-0.0,-0.0,-0.0
1612301717.6732945,-0.0,-0.0,-0.0,-0.0
1612301717.7234225,-0.0,-0.0,-0.0,-0.0
1612301717.773546,-0.0,-0.0,-0.0,-0.0
1612301717.8236663,-0.0,-0.0,-0.0,-0.0
1612301717.873755,-0.0,-0.0,-0.0,-0.0
1612301717.923884,-0.0,-0.0,-0.0,-0.0
1612301717.973961,-0.0,-0.0,-0.0,-0.0
1612301718.0240622,-0.0,-0.0,-0.0,-0.0
1612301718.0741866,-0.0,-0.0,-0.0,-0.0
1612301718.1242976,-0.0,-0.0,-0.0,-0.0
1612301718.1744123,-0.0,-0.0,-0.0,-0.0
1612301718.2245376,-0.0,-0.0,-0.0,-0.0
1612301718.2746165,-0.0,-0.0,-0.0,-0.0
1612301718.3247023,-0.0,-0.0,-0.0,-0.0
1612301718.374775,-0.0,-0.0,-0.0,-0.0
1612301718.4249063,-0.0,-0.0,0.0,0.20000000298023224
1612301718.4749808,-0.0,-0.0,0.0,0.20000000298023224
1612301718.5250947,-0.0,-0.0,0.0,0.20000000298023224
1612301718.5752132,-0.0,-0.0,0.0,0.20000000298023224
1612301718.625341,-0.0,-0.0,0.0,0.20000000298023224
1612301718.6754181,-0.0,-0.0,0.0,0.20000000298023224
1612301718.7255342,-0.0,-0.0,0.0,0.20000000298023224
1612301718.7756503,-0.0,-0.0,0.0,0.20000000298023224
1612301718.8257375,-0.0,-0.0,0.0,0.20000000298023224
1612301718.875839,-0.0,-0.0,0.0,0.20000000298023224
1612301718.9259205,-0.0,-0.0,0.0,0.20000000298023224
1612301718.9760265,-0.0,-0.0,0.0,0.20000000298023224
1612301719.026154,-0.0,-0.0,0.0,0.20000000298023224
1612301719.0762455,-0.0,-0.0,0.0,0.20000000298023224
1612301719.1263306,-0.0,-0.0,0.0,0.20000000298023224
1612301719.1764526,-0.0,-0.0,0.0,0.20000000298023224
1612301719.2265732,-0.0,-0.0,0.0,0.20000000298023224
1612301719.2766542,-0.0,-0.0,0.0,0.20000000298023224
1612301719.3267992,-0.0,-0.0,0.0,0.20000000298023224
1612301719.3769226,-0.0,-0.0,0.0,0.20000000298023224
1612301719.4270103,-0.0,-0.0,0.0,0.20000000298023224
1612301719.477129,-0.0,-0.0,0.0,0.20000000298023224
1612301719.5272565,-0.0,-0.0,0.0,0.20000000298023224
1612301719.5773783,-0.0,-0.0,0.0,0.20000000298023224
1612301719.6275167,-0.0,-0.0,0.0,0.20000000298023224
1612301719.6776361,-0.0,-0.0,0.0,0.20000000298023224
1612301719.7277591,-0.0,-0.0,0.0,0.20000000298023224
1612301719.7778728,-0.0,-0.0,0.0,0.20000000298023224
1612301719.828012,-0.0,-0.0,0.0,0.20000000298023224
1612301719.8781364,-0.0,-0.0,0.0,0.20000000298023224
1612301719.9282665,-0.0,-0.0,0.0,0.20000000298023224
1612301719.9783804,-0.0,-0.0,0.0,0.20000000298023224
1612301720.028497,-0.0,-0.0,0.0,0.20000000298023224
1612301720.078616,-0.0,-0.0,0.0,0.20000000298023224
1612301720.1287444,-0.0,-0.0,0.0,0.20000000298023224
1612301720.178928,-0.0,-0.0,0.0,0.20000000298023224
1612301720.229057,-0.0,-0.0,0.0,0.20000000298023224
1612301720.279166,-0.0,-0.0,0.0,0.20000000298023224
1612301720.3292966,-0.0,-0.0,0.0,0.20000000298023224
1612301720.3794146,-0.0,-0.0,0.0,0.20000000298023224
1612301720.4295456,-0.0,-0.0,0.0,0.20000000298023224
1612301720.4796562,-0.0,-0.0,0.0,0.20000000298023224
1612301720.529787,-0.0,-0.0,0.0,0.20000000298023224
1612301720.5799165,-0.0,-0.0,0.0,0.20000000298023224
1612301720.6300378,-0.0,-0.0,0.0,0.20000000298023224
1612301720.680131,-0.0,-0.0,0.0,0.20000000298023224
1612301720.7302635,-0.0,-0.0,0.0,0.20000000298023224
1612301720.7803843,-0.0,-0.0,0.0,0.20000000298023224
1612301720.8305,-0.0,-0.0,0.0,0.20000000298023224
1612301720.88062,-0.0,-0.0,0.0,0.20000000298023224
1612301720.9307559,-0.0,-0.0,0.0,0.20000000298023224
1612301720.98082,-0.0,-0.0,0.0,0.20000000298023224
1612301721.030912,-0.0,-0.0,0.0,0.20000000298023224
1612301721.0809917,-0.0,-0.0,0.0,0.20000000298023224
1612301721.1311011,-0.0,-0.0,0.0,0.20000000298023224
1612301721.1812167,-0.0,-0.0,0.0,0.20000000298023224
1612301721.2313375,-0.0,-0.0,0.0,0.20000000298023224
1612301721.2814286,-0.0,-0.0,0.0,0.20000000298023224
1612301721.3315556,-0.0,-0.0,0.0,0.20000000298023224
1612301721.3816695,-0.0,-0.0,0.0,0.20000000298023224
1612301721.4317946,-0.0,-0.0,0.0,0.20000000298023224
1612301721.4818692,-0.0,-0.0,0.0,0.20000000298023224
1612301721.5319817,-0.0,-0.0,0.0,0.20000000298023224
1612301721.5821025,-0.0,-0.0,0.0,0.20000000298023224
1612301721.6321871,-0.0,-0.0,0.0,0.20000000298023224
1612301721.682315,-0.0,-0.0,0.0,0.20000000298023224
1612301721.7324533,-0.0,-0.0,0.0,0.20000000298023224
1612301721.7825718,-0.0,-0.0,0.0,0.20000000298023224
1612301721.8327036,-0.0,-0.0,0.0,0.20000000298023224
1612301721.8828335,-0.0,-0.0,0.0,0.20000000298023224
1612301721.9329708,-0.0,-0.0,0.0,0.20000000298023224
1612301721.983073,-0.0,-0.0,0.0,0.20000000298023224
1612301722.0331554,-0.0,-0.0,0.0,0.20000000298023224
1612301722.0832393,-0.0,-0.0,0.0,0.20000000298023224
1612301722.1333158,-0.0,-0.0,0.0,0.20000000298023224
1612301722.183468,-0.0,-0.0,0.0,0.20000000298023224
1612301722.2335901,-0.0,-0.0,0.0,0.20000000298023224
1612301722.2837126,-0.0,-0.0,0.0,0.20000000298023224
1612301722.33383,-0.0,-0.0,0.0,0.20000000298023224
1612301722.383963,-0.0,-0.0,0.0,0.20000000298023224
1612301722.4340963,-0.0,-0.0,0.0,0.20000000298023224
1612301722.484202,-0.0,-0.0,0.0,0.20000000298023224
1612301722.5343192,-0.0,-0.0,0.0,0.20000000298023224
1612301722.584426,-0.0,-0.0,0.0,0.20000000298023224
1612301722.6345572,-0.0,-0.0,0.0,0.20000000298023224
1612301722.6846707,-0.0,-0.0,0.0,0.20000000298023224
1612301722.7347887,-0.0,-0.0,0.0,0.20000000298023224
1612301722.784903,-0.0,-0.0,0.0,0.20000000298023224
1612301722.834989,-0.0,-0.0,0.0,0.20000000298023224
1612301722.8851163,-0.0,-0.0,0.0,0.20000000298023224
1612301722.93524,-0.0,-0.0,0.0,0.20000000298023224
1612301722.985313,-0.0,-0.0,0.0,0.20000000298023224
1612301723.0353947,-0.0,-0.0,0.0,0.20000000298023224
1612301723.085515,-0.0,-0.0,0.0,0.20000000298023224
1612301723.1356258,-0.0,-0.0,0.0,0.20000000298023224
1612301723.1857293,-0.0,-0.0,0.0,0.20000000298023224
1612301723.235812,-0.0,-0.0,0.0,0.20000000298023224
1612301723.285939,-0.0,-0.0,0.0,0.20000000298023224
1612301723.3360546,-0.0,-0.0,0.0,0.20000000298023224
1612301723.3861644,-0.0,-0.0,0.0,0.20000000298023224
1612301723.43629,-0.0,-0.0,0.0,0.20000000298023224
1612301723.4864044,-0.0,-0.0,0.0,0.20000000298023224
1612301723.5366967,-0.0,-0.0,0.0,0.20000000298023224
1612301723.5867877,-0.0,-0.0,0.0,0.20000000298023224
1612301723.6369052,-0.0,-0.0,0.0,0.20000000298023224
1612301723.68702,-0.0,-0.0,0.0,0.20000000298023224
1612301723.7371445,-0.0,-0.0,0.0,0.20000000298023224
1612301723.7872705,-0.0,-0.0,0.0,0.20000000298023224
1612301723.8373878,-0.0,-0.0,0.0,0.20000000298023224
1612301723.8875222,-0.0,-0.0,0.0,0.20000000298023224
1612301723.937655,-0.0,-0.0,0.0,0.20000000298023224
1612301723.987798,-0.0,-0.0,0.0,0.20000000298023224
1612301724.0378995,-0.0,-0.0,0.0,0.20000000298023224
1612301724.088028,-0.0,-0.0,0.0,0.20000000298023224
1612301724.1381412,-0.0,-0.0,0.0,0.20000000298023224
1612301724.1882586,-0.0,-0.0,0.0,0.20000000298023224
1612301724.2383802,-0.0,-0.0,0.0,0.20000000298023224
1612301724.288477,-0.0,-0.0,0.0,0.20000000298023224
1612301724.3385913,-0.0,-0.0,0.0,0.20000000298023224
1612301724.388746,-0.0,-0.0,0.0,0.20000000298023224
1612301724.4388502,-0.0,-0.0,0.0,0.20000000298023224
1612301724.4889805,-0.0,-0.0,0.0,0.20000000298023224
1612301724.5390584,-0.0,-0.0,0.0,0.20000000298023224
1612301724.5891745,-0.0,-0.0,0.0,0.20000000298023224
1612301724.6392922,-0.0,-0.0,0.0,0.20000000298023224
1612301724.6894014,-0.0,-0.0,0.0,0.20000000298023224
1612301724.7395036,-0.0,-0.0,0.0,0.20000000298023224
1612301724.789575,-0.0,-0.0,0.0,0.20000000298023224
1612301724.8396907,-0.0,-0.0,0.0,0.20000000298023224
1612301724.8898287,-0.0,-0.0,0.0,0.20000000298023224
1612301724.9399269,-0.0,-0.0,0.0,0.20000000298023224
1612301724.9900403,-0.0,-0.0,0.0,0.20000000298023224
1612301725.0401666,-0.0,-0.0,0.0,0.20000000298023224
1612301725.0902858,-0.0,-0.0,0.0,0.20000000298023224
1612301725.140401,-0.0,-0.0,0.0,0.20000000298023224
