ts,x,y,z,qx,qy,qz,qw
1655922020.641252,-2.002182960510254,-0.003179064951837063,0.9264475703239441,0.16420277953147888,0.08092798292636871,0.04438445344567299,0.9820989370346069
1655922020.6612604,-2.0011420249938965,-0.003303105942904949,0.9337117075920105,0.16900315880775452,0.08672237396240234,0.04449280723929405,0.9807841777801514
1655922020.8012571,-1.993033766746521,-0.00755644217133522,1.0277971029281616,0.16311858594417572,0.07406052201986313,0.05297938361763954,0.982395350933075
1655922020.811216,-1.9935864210128784,-0.007871361449360847,1.0299214124679565,0.11221292614936829,0.07528489083051682,0.0500483401119709,0.9895634055137634
1655922020.8112528,-1.9925798177719116,-0.007898184470832348,1.034248948097229,0.1646013855934143,0.0738808810710907,0.05222894996404648,0.9822017550468445
1655922020.8212702,-1.9922422170639038,-0.008145465515553951,1.038730263710022,0.161932110786438,0.07458115369081497,0.05172250419855118,0.9826192259788513
1655922020.821288,-1.9925378561019897,-0.0052732061594724655,1.0403562784194946,0.012921643443405628,0.007345626130700111,-0.02145223505795002,0.9996594190597534
1655922020.841173,-1.9914230108261108,-0.008334341458976269,1.050133228302002,0.11123093217611313,0.08598874509334564,0.03808403015136719,0.989334762096405
1655922020.8411894,-1.9909913539886475,-0.008659234270453453,1.057196855545044,0.11258707195520401,0.08126731961965561,0.036141764372587204,0.9896532893180847
1655922020.8412175,-1.9910374879837036,-0.005525006912648678,1.0561543703079224,0.061288367956876755,-0.009424809366464615,-0.026889445260167122,0.9977133870124817
1655922020.8512924,-1.9907079935073853,-0.009341626428067684,1.0611482858657837,0.16626609861850739,0.07436885684728622,0.04840955138206482,0.9820801019668579
1655922020.851315,-1.9900723695755005,-0.00937432236969471,1.06591796875,0.1683937907218933,0.0787627249956131,0.042559780180454254,0.9816458821296692
1655922020.8612547,-1.9902424812316895,-0.009666984900832176,1.070627212524414,0.11166465282440186,0.07773232460021973,0.03947058692574501,0.98991459608078
1655922020.8612754,-1.9900388717651367,-0.010251839645206928,1.0747414827346802,0.16378581523895264,0.07237722724676132,0.049053192138671875,0.9826136827468872
1655922020.8712387,-1.9900165796279907,-0.010475200600922108,1.076992154121399,0.1576344519853592,0.07169151306152344,0.04982126131653786,0.983630895614624
1655922020.8712616,-1.9891986846923828,-0.010152949951589108,1.084441900253296,0.10751596838235855,0.08472756296396255,0.03536330908536911,0.9899550676345825
1655922020.8812602,-1.988839030265808,-0.010524529032409191,1.0917143821716309,0.1068238765001297,0.08020901679992676,0.033761780709028244,0.9904621839523315
1655922020.8912442,-1.988512635231018,-0.01084672287106514,1.0940406322479248,0.15993346273899078,0.0759517177939415,0.04088602960109711,0.9833518862724304
1655922020.8912675,-1.9885399341583252,-0.01161281019449234,1.100628137588501,0.16103056073188782,0.07063818722963333,0.04596931114792824,0.9833444952964783
1655922020.901178,-1.9884353876113892,-0.012152264825999737,1.1076141595840454,0.16478827595710754,0.06737786531448364,0.049430374056100845,0.9827827215194702
1655922020.9011903,-1.9876049757003784,-0.011774951592087746,1.110467791557312,0.15937195718288422,0.07691991329193115,0.03982105106115341,0.9834114909172058
1655922020.9112468,-1.9879107475280762,-0.011943764984607697,1.112662672996521,0.10606798529624939,0.07774420082569122,0.035927124321460724,0.9906638264656067
1655922020.9112635,-1.9872875213623047,-0.012257484719157219,1.1175202131271362,0.15326564013957977,0.07777231186628342,0.03785954415798187,0.9843921065330505
1655922020.9212456,-1.9875993728637695,-0.012923071160912514,1.1216846704483032,0.14845158159732819,0.07476548105478287,0.04442647099494934,0.9850881099700928
1655922020.921259,-1.9881457090377808,-0.010406626388430595,1.1233742237091064,0.005548073910176754,0.0017047761939466,-0.022226324304938316,0.9997361898422241
1655922020.9313803,-1.9870847463607788,-0.01289280317723751,1.1295033693313599,0.11919594556093216,0.07885228097438812,0.031928446143865585,0.9892194867134094
1655922020.931401,-1.987531065940857,-0.010170632973313332,1.1303825378417969,0.008105024695396423,0.0008384106331504881,-0.024156680330634117,0.9996749758720398
1655922020.9411867,-1.986910343170166,-0.013716819696128368,1.1360620260238647,0.12781213223934174,0.07780434936285019,0.04000473767518997,0.9879322648048401
1655922020.9412045,-1.9878748655319214,-0.01436606701463461,1.1384450197219849,0.10188870877027512,0.06658683717250824,0.0443456806242466,0.991573691368103
1655922020.9412346,-1.9867647886276245,-0.014352114871144295,1.1432451009750366,0.15100549161434174,0.07146425545215607,0.04420945420861244,0.9849547743797302
1655922020.951253,-1.986548662185669,-0.014705534093081951,1.1480649709701538,0.1497059315443039,0.07199426740407944,0.044275254011154175,0.9851114749908447
1655922020.9512675,-1.9871562719345093,-0.012105675414204597,1.1474928855895996,0.0057954201474785805,0.004147706087678671,-0.022491080686450005,0.9997217059135437
1655922020.9612467,-1.9861758947372437,-0.015189139172434807,1.1553024053573608,0.15698175132274628,0.07350637018680573,0.04290447384119034,0.9839271903038025
1655922020.961265,-1.986130714416504,-0.015580256469547749,1.1600598096847534,0.15665540099143982,0.0698995292186737,0.044310010969638824,0.9841797351837158
1655922020.9712636,-1.986052393913269,-0.01568123884499073,1.1625291109085083,0.15108321607112885,0.070583775639534,0.0444919653236866,0.984993577003479
1655922020.9712942,-1.9853893518447876,-0.01552667934447527,1.1702662706375122,0.09826885163784027,0.08374597877264023,0.028938855975866318,0.9912075996398926
1655922020.9812076,-1.9853404760360718,-0.015747593715786934,1.172651767730713,0.09805572032928467,0.08201713114976883,0.03000122681260109,0.9913416504859924
1655922020.991206,-1.9853675365447998,-0.013286069966852665,1.1771117448806763,0.060294102877378464,-0.006329952273517847,-0.028637828305363655,0.9977497458457947
1655922020.9912226,-1.985027551651001,-0.01701212115585804,1.1847429275512695,0.15808379650115967,0.06831768155097961,0.04244364798069,0.9841447472572327
1655922021.0012088,-1.9850159883499146,-0.01706063374876976,1.1900155544281006,0.10013939440250397,0.07163123041391373,0.02856924757361412,0.9919803142547607
1655922021.001229,-1.9848897457122803,-0.01769844815135002,1.1967394351959229,0.0997266098856926,0.0737336203455925,0.03267573565244675,0.9917410016059875
1655922021.0212102,-1.984025001525879,-0.01847095414996147,1.2114883661270142,0.09934698045253754,0.07771852612495422,0.029237674549221992,0.9915821552276611
1655922021.0212243,-1.983729362487793,-0.01892736181616783,1.213769555091858,0.15418832004070282,0.06937646865844727,0.0380084291100502,0.9848697185516357
1655922021.0312052,-1.9833427667617798,-0.018125459551811218,1.2168649435043335,0.08512935787439346,0.08225028961896896,0.02227967418730259,0.992719292640686
1655922021.0312219,-1.9829901456832886,-0.019095413386821747,1.221194863319397,0.16552746295928955,0.07975228130817413,0.032586973160505295,0.9824349284172058
1655922021.041214,-1.98358154296875,-0.01970139518380165,1.2231837511062622,0.1418558657169342,0.0720268115401268,0.039693817496299744,0.9864651560783386
1655922021.0412343,-1.9831770658493042,-0.019505534321069717,1.2285557985305786,0.09452322870492935,0.07762793451547623,0.026088319718837738,0.9921485781669617
1655922021.051189,-1.9841817617416382,-0.021045133471488953,1.2350189685821533,0.09629633277654648,0.06513850390911102,0.04016906023025513,0.9924064874649048
1655922021.0512245,-1.9831897020339966,-0.01819121278822422,1.2385523319244385,0.009208345785737038,0.02037988044321537,-0.022445399314165115,0.9994978904724121
1655922021.0612526,-1.982325553894043,-0.02105513960123062,1.2452187538146973,0.1485208421945572,0.07139783352613449,0.034047435969114304,0.9857406616210938
1655922021.071247,-1.9825758934020996,-0.021450767293572426,1.2473711967468262,0.15426258742809296,0.06689314544200897,0.03759634494781494,0.9850456118583679
1655922021.071284,-1.98231840133667,-0.020999930799007416,1.2500087022781372,0.0928705632686615,0.08115985244512558,0.024362094700336456,0.9920659065246582
1655922021.0713131,-1.9824310541152954,-0.021940845996141434,1.2569973468780518,0.09513478726148605,0.07181600481271744,0.0292926374822855,0.9924383759498596
1655922021.0812445,-1.9819188117980957,-0.022149376571178436,1.2594401836395264,0.14693807065486908,0.06972343474626541,0.03308046609163284,0.9861305952072144
1655922021.0812821,-1.9819519519805908,-0.02192789688706398,1.2620645761489868,0.09254935383796692,0.07602142542600632,0.023940308019518852,0.9925131797790527
1655922021.0912428,-1.9822479486465454,-0.019530892372131348,1.2636958360671997,0.00035431605647318065,-0.0016956280451267958,-0.03456006199121475,0.9994010925292969
1655922021.0912771,-1.982092261314392,-0.022889256477355957,1.2688134908676147,0.09443967789411545,0.07185928523540497,0.026311654597520828,0.9925851225852966
1655922021.091297,-1.9815829992294312,-0.02296246588230133,1.2737717628479004,0.09481524676084518,0.07558098435401917,0.023333892226219177,0.9923473000526428
1655922021.1012874,-1.9808763265609741,-0.023306284099817276,1.2786840200424194,0.14978240430355072,0.07351897656917572,0.028587086126208305,0.9855673313140869
1655922021.1013126,-1.9811383485794067,-0.02327917143702507,1.2809921503067017,0.09252017736434937,0.07589226961135864,0.022415831685066223,0.9925612807273865
1655922021.1112368,-1.981736183166504,-0.021590089425444603,1.282787561416626,0.005545356776565313,0.010824396274983883,-0.023782281205058098,0.9996432065963745
1655922021.111255,-1.9808818101882935,-0.024010535329580307,1.2903820276260376,0.09884177893400192,0.0745636597275734,0.024396060034632683,0.9920058250427246
1655922021.1212425,-1.9814664125442505,-0.022202791646122932,1.2918883562088013,-0.0004185938450973481,0.002763600554317236,-0.02404761128127575,0.9997069239616394
1655922021.1212602,-1.9805949926376343,-0.024772699922323227,1.2995089292526245,0.0917104184627533,0.07344338297843933,0.02449352666735649,0.9927715063095093
1655922021.1313207,-1.981156826019287,-0.022783219814300537,1.2987526655197144,0.0013934691669419408,0.00347492890432477,-0.023904655128717422,0.9997072219848633
1655922021.1313384,-1.9801573753356934,-0.02473028376698494,1.3044114112854004,0.07956990599632263,0.07649630308151245,0.019926397129893303,0.9936900734901428
1655922021.1412747,-1.9808592796325684,-0.023189038038253784,1.305722713470459,0.003619145369157195,0.006574210710823536,-0.02445620484650135,0.9996727108955383
1655922021.1413035,-1.9798651933670044,-0.025781139731407166,1.3133286237716675,0.09229311347007751,0.07463366538286209,0.021785276010632515,0.9926919937133789
1655922021.1511724,-1.9797604084014893,-0.026429064571857452,1.3153271675109863,0.144663006067276,0.06613954901695251,0.03375774249434471,0.9866907596588135
1655922021.151238,-1.9796198606491089,-0.02612903155386448,1.3176430463790894,0.09186078608036041,0.07922861725091934,0.022811584174633026,0.9923528432846069
1655922021.1512604,-1.9789801836013794,-0.026580581441521645,1.3225480318069458,0.15532667934894562,0.07323901355266571,0.025810308754444122,0.9848063588142395
1655922021.1512716,-1.9801782369613647,-0.024499967694282532,1.321661114692688,0.004097524099051952,0.008264413103461266,-0.024441571906208992,0.9996587634086609
1655922021.161218,-1.98028564453125,-0.02485997974872589,1.3235539197921753,0.00412288261577487,0.0053133368492126465,-0.02500123903155327,0.999664843082428
1655922021.1612525,-1.9791516065597534,-0.02729896828532219,1.3310515880584717,0.09127417206764221,0.07730545848608017,0.023654375225305557,0.9925389289855957
1655922021.171249,-1.979026436805725,-0.02785445749759674,1.3333479166030884,0.14091572165489197,0.06524527072906494,0.03163009136915207,0.9873628616333008
1655922021.1712701,-1.9786946773529053,-0.027999192476272583,1.3399858474731445,0.09595061838626862,0.07686110585927963,0.022186877205967903,0.9921661615371704
1655922021.1812387,-1.9789246320724487,-0.028859999030828476,1.3419373035430908,0.1581970751285553,0.05955645814538002,0.037697046995162964,0.9848887324333191
1655922021.181257,-1.9786465167999268,-0.029116738587617874,1.346203327178955,0.13892130553722382,0.06619783490896225,0.035398758947849274,0.9874541759490967
1655922021.1912456,-1.9783594608306885,-0.028767231851816177,1.348970651626587,0.08948475867509842,0.0717688798904419,0.02029958926141262,0.993191659450531
1655922021.1912675,-1.978567361831665,-0.029758235439658165,1.35487699508667,0.09066683053970337,0.07188355177640915,0.026695001870393753,0.9929248690605164
1655922021.2012486,-1.9779101610183716,-0.029407445341348648,1.357726812362671,0.08918769657611847,0.07182744145393372,0.02020937018096447,0.9932160377502441
1655922021.2012749,-1.9778128862380981,-0.03016994521021843,1.3639028072357178,0.09240225702524185,0.06963685899972916,0.019870715215802193,0.9930849671363831
1655922021.211239,-1.9777283668518066,-0.030701473355293274,1.365904688835144,0.14482328295707703,0.05988782271742821,0.0322580523788929,0.9871165752410889
1655922021.211251,-1.9778761863708496,-0.027811318635940552,1.365495204925537,0.0035001621581614017,0.00034100774792023003,-0.034972596913576126,0.9993820786476135
1655922021.2212539,-1.977356195449829,-0.030792873352766037,1.372499704360962,0.0870438739657402,0.0699978768825531,0.01891332119703293,0.9935622811317444
1655922021.2212749,-1.977474331855774,-0.028585240244865417,1.3739129304885864,0.009027423337101936,0.0011222362518310547,-0.034522153437137604,0.999362587928772
1655922021.2312071,-1.976746916770935,-0.03140779212117195,1.3809970617294312,0.08678849786520004,0.0708727091550827,0.018000349402427673,0.993539571762085
1655922021.2312262,-1.9770240783691406,-0.029366593807935715,1.3821637630462646,0.0046470025554299355,0.000250865938141942,-0.03384270891547203,0.9994164109230042
1655922021.2412057,-1.9764260053634644,-0.03231608867645264,1.3890913724899292,0.09338294714689255,0.07080588489770889,0.01949879713356495,0.9929179549217224
1655922021.2412183,-1.9765909910202026,-0.030181534588336945,1.3903427124023438,0.0077161784283816814,0.001678914180956781,-0.03409672901034355,0.9993874430656433
1655922021.2511818,-1.976324200630188,-0.03304159641265869,1.3948124647140503,0.09084665775299072,0.0705166608095169,0.022015314549207687,0.9931211471557617
1655922021.2511976,-1.9768146276474,-0.03370034322142601,1.3966084718704224,0.08824095875024796,0.0605279915034771,0.028625907376408577,0.9938462972640991
1655922021.2512226,-1.9757696390151978,-0.0330396369099617,1.3990978002548218,0.08483400195837021,0.07448498904705048,0.017817003652453423,0.9934474229812622
1655922021.2512298,-1.9761418104171753,-0.030932871624827385,1.3986823558807373,0.012661860324442387,-0.003111528465524316,-0.034302353858947754,0.9993264675140381
1655922021.261244,-1.9762612581253052,-0.031897179782390594,1.4025152921676636,0.005769886076450348,0.009287286549806595,-0.024292893707752228,0.9996451735496521
1655922021.2612593,-1.9752960205078125,-0.03378571569919586,1.407353401184082,0.09250793606042862,0.07191959768533707,0.015612148679792881,0.9929884672164917
1655922021.2712471,-1.9757086038589478,-0.03168725222349167,1.406376838684082,0.0045505547896027565,0.002019816543906927,-0.03367740660905838,0.9994204044342041
1655922021.2712648,-1.974905014038086,-0.03451292961835861,1.4149242639541626,0.08352451026439667,0.0744299441576004,0.015644576400518417,0.9935990571975708
1655922021.2812557,-1.9754436016082764,-0.03271329402923584,1.4160655736923218,0.004870935343205929,0.006398493889719248,-0.02673857845366001,0.9996101260185242
1655922021.281273,-1.9749637842178345,-0.03571468964219093,1.4202138185501099,0.1286911964416504,0.06059195101261139,0.03190062567591667,0.9893177151679993
1655922021.291246,-1.9744287729263306,-0.035210855305194855,1.4225857257843018,0.08336038887500763,0.0745699480175972,0.015908481553196907,0.9935981631278992
1655922021.2912717,-1.9748257398605347,-0.0342109352350235,1.4259274005889893,0.011687765829265118,0.019061477854847908,-0.024042589589953423,0.9994608759880066
1655922021.3012164,-1.9738599061965942,-0.03611910343170166,1.4319524765014648,0.08121826499700546,0.07360447198152542,0.014205390587449074,0.9938732981681824
1655922021.3012428,-1.9743214845657349,-0.03488971292972565,1.4334734678268433,0.009719562716782093,0.017047174274921417,-0.024231884628534317,0.9995137453079224
1655922021.3112502,-1.9744088649749756,-0.03464723750948906,1.4347021579742432,0.002664468949660659,0.005585058592259884,-0.02739734761416912,0.9996054768562317
1655922021.3112676,-1.9732149839401245,-0.037060871720314026,1.441422700881958,0.08280647546052933,0.06982012838125229,0.012386765331029892,0.9940397143363953
1655922021.321257,-1.9738013744354248,-0.035405054688453674,1.4404971599578857,0.015119851566851139,0.019128678366541862,-0.02572648599743843,0.9993716478347778
1655922021.3212824,-1.972733736038208,-0.037803493440151215,1.4486300945281982,0.08893431723117828,0.06899062544107437,0.012435730546712875,0.9935674667358398
1655922021.331393,-1.9735108613967896,-0.036577723920345306,1.447574257850647,0.009677065536379814,0.015097467228770256,-0.024024920538067818,0.9995505213737488
1655922021.3314204,-1.9724466800689697,-0.03837756812572479,1.4537353515625,0.08233754336833954,0.07193578779697418,0.01471797376871109,0.993895947933197
1655922021.341302,-1.9722776412963867,-0.038561321794986725,1.4556788206100464,0.08328410983085632,0.07063443213701248,0.012094779871404171,0.993945837020874
1655922021.3413382,-1.9727383852005005,-0.0371503122150898,1.4584029912948608,0.007115916348993778,0.012059414759278297,-0.02605481445789337,0.9995624423027039
1655922021.351183,-1.9724520444869995,-0.0399511344730854,1.4618297815322876,0.08275437355041504,0.06682255119085312,0.021838955581188202,0.9940873384475708
1655922021.3512154,-1.9716176986694336,-0.03676119074225426,1.461134433746338,-0.013639579527080059,-0.014000514522194862,-0.052391257137060165,0.9984353184700012
1655922021.351223,-1.9714912176132202,-0.03984583914279938,1.4676623344421387,0.0820564404129982,0.06811738759279251,0.01263957004994154,0.9942168593406677
1655922021.3612418,-1.971834659576416,-0.03777393698692322,1.4667460918426514,0.002967758337035775,-0.003221507417038083,-0.03657345473766327,0.9993214011192322
1655922021.3612554,-1.9712340831756592,-0.040197283029556274,1.470811367034912,0.07954822480678558,0.07253649085760117,0.013041101396083832,0.9941028356552124
1655922021.371232,-1.9715101718902588,-0.038663849234580994,1.4716644287109375,0.008421016857028008,-0.0005045446450822055,-0.03279523923993111,0.9994264841079712
1655922021.3712635,-1.9711116552352905,-0.038970720022916794,1.4764328002929688,0.003710400313138962,0.0020944252610206604,-0.034822169691324234,0.9993845224380493
1655922021.381249,-1.9709559679031372,-0.03926248103380203,1.4782195091247559,0.004758679773658514,-0.0007671213243156672,-0.034168411046266556,0.9994044899940491
1655922021.3812635,-1.9702153205871582,-0.04176611825823784,1.4840185642242432,0.0807018131017685,0.06803939491510391,0.011862018145620823,0.994342565536499
1655922021.3912432,-1.9706834554672241,-0.039813436567783356,1.4828267097473145,0.003563256235793233,-0.004337183199822903,-0.03672395274043083,0.9993096590042114
1655922021.391262,-1.9702463150024414,-0.04044544696807861,1.4876823425292969,0.006094108801335096,-0.001305453130044043,-0.033536069095134735,0.9994180798530579
1655922021.4012182,-1.9695930480957031,-0.04269403591752052,1.4917892217636108,0.07927457988262177,0.06706105917692184,0.01070146169513464,0.9945370554924011
1655922021.4012368,-1.9700134992599487,-0.040655992925167084,1.4907442331314087,0.002298627980053425,-0.006208391860127449,-0.03727366775274277,0.9992832541465759
1655922021.4013143,-1.9698753356933594,-0.04083918780088425,1.4920951128005981,0.004776568617671728,-0.00029030098812654614,-0.03588123247027397,0.9993445873260498
1655922021.4013448,-1.9698022603988647,-0.04114992544054985,1.4935414791107178,0.003971583675593138,0.0013424968346953392,-0.03514043614268303,0.9993736147880554
1655922021.41125,-1.9696152210235596,-0.04142741858959198,1.4953680038452148,0.0057659149169921875,-0.0018339325906708837,-0.03320395573973656,0.9994303584098816
1655922021.4112883,-1.968937635421753,-0.043694742023944855,1.4993773698806763,0.08138136565685272,0.06643690913915634,0.01171580608934164,0.9943972826004028
1655922021.4113002,-1.9688955545425415,-0.04389451444149017,1.500901460647583,0.08080102503299713,0.06652674078941345,0.01247360184788704,0.9944294095039368
1655922021.4212456,-1.9691917896270752,-0.041817303746938705,1.4997389316558838,0.003068414516746998,-0.006857153493911028,-0.03597599267959595,0.9993244409561157
